recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
2058,1117,12,2025-06-08,100,Standard recommendation,100,0.3,83.33,pending,2025-08-26
2059,1117,10,2025-05-25,88,Standard recommendation,100,0.3,83.33,accepted,2025-10-01
2060,1117,37,2025-05-27,100,Standard recommendation,100,0.3,83.33,declined,2025-08-19
2061,1118,3,2025-06-02,90,Standard recommendation,100,0.3,57.14,accepted,2025-07-24
2062,1119,41,2025-06-05,90,"Recommended based on excellent credit score, stable income",100,0.1,100.0,declined,2025-09-08
2063,1119,13,2025-06-20,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,accepted,2025-07-23
2064,1120,41,2025-05-26,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,pending,2025-08-23
2065,1121,13,2025-05-18,100,Recommended based on low credit utilization,100,0.0,50.0,pending,2025-09-10
2066,1121,12,2025-05-25,76,Recommended based on low credit utilization,100,0.0,50.0,accepted,2025-09-30
2067,1121,3,2025-06-19,100,Recommended based on low credit utilization,100,0.0,50.0,declined,2025-08-20
2068,1122,31,2025-06-30,87,"Recommended based on good credit score, high income",100,0.3859,77.78,pending,2025-08-29
2069,1122,20,2025-07-11,90,"Recommended based on good credit score, high income",100,0.3859,77.78,declined,2025-08-21
2070,1123,44,2025-05-18,100,"Recommended based on stable income, low credit utilization",100,0.1,87.5,accepted,2025-08-05
2071,1123,9,2025-06-06,98,"Recommended based on stable income, low credit utilization",100,0.1,87.5,declined,2025-07-28
2072,1123,46,2025-07-06,90,"Recommended based on stable income, low credit utilization",100,0.1,87.5,pending,2025-09-17
2073,1123,25,2025-05-28,81,"Recommended based on stable income, low credit utilization",100,0.1,87.5,pending,2025-07-16
2074,1124,33,2025-05-19,98,Recommended based on high income,100,0.7427,80.0,declined,2025-08-04
2075,1124,37,2025-05-28,100,Recommended based on high income,100,0.7427,80.0,pending,2025-10-11
2076,1125,29,2025-06-17,100,"Recommended based on good credit score, high income",100,0.856,100.0,pending,2025-07-30
2077,1125,34,2025-05-20,100,"Recommended based on good credit score, high income",100,0.856,100.0,declined,2025-09-15
2078,1126,30,2025-05-17,76,Recommended based on stable income,100,0.3,71.43,declined,2025-08-02
2079,1126,21,2025-07-10,100,Recommended based on stable income,100,0.3,71.43,pending,2025-09-23
2080,1126,13,2025-07-07,100,Recommended based on stable income,100,0.3,71.43,pending,2025-08-28
2081,1127,13,2025-06-16,100,Recommended based on stable income,100,0.3,66.67,pending,2025-08-12
2082,1128,5,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.3707,83.33,pending,2025-08-18
2083,1129,10,2025-05-30,92,"Recommended based on good credit score, excellent payment history",100,0.3786,90.91,declined,2025-07-20
2084,1130,21,2025-05-30,96,Recommended based on low credit utilization,100,0.1,71.43,declined,2025-07-24
2085,1131,46,2025-06-17,99,Standard recommendation,100,0.3,87.5,expired,2025-09-22
2086,1131,37,2025-06-14,100,Standard recommendation,100,0.3,87.5,declined,2025-07-26
2087,1132,7,2025-06-17,100,"Recommended based on good credit score, stable income",100,0.5,80.0,declined,2025-08-22
2088,1132,49,2025-06-20,98,"Recommended based on good credit score, stable income",100,0.5,80.0,pending,2025-08-28
2089,1133,3,2025-06-16,98,Recommended based on low credit utilization,100,0.1,33.33,declined,2025-09-30
2090,1134,44,2025-06-03,100,"Recommended based on good credit score, high income",100,0.171,71.43,accepted,2025-08-31
2091,1134,48,2025-06-30,100,"Recommended based on good credit score, high income",100,0.171,71.43,expired,2025-08-06
2092,1135,39,2025-05-30,100,"Recommended based on good credit score, stable income",100,0.1,70.0,accepted,2025-09-23
2093,1136,33,2025-06-20,100,"Recommended based on excellent credit score, high income",100,0.194,90.91,expired,2025-08-22
2094,1136,43,2025-05-22,100,"Recommended based on excellent credit score, high income",100,0.194,90.91,accepted,2025-09-09
2095,1136,28,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.194,90.91,accepted,2025-09-06
2096,1137,33,2025-07-05,92,Recommended based on stable income,100,0.3,75.0,pending,2025-07-29
2097,1137,5,2025-05-18,100,Recommended based on stable income,100,0.3,75.0,declined,2025-07-23
2098,1138,42,2025-05-23,100,"Recommended based on excellent credit score, high income",100,0.1,91.67,accepted,2025-08-28
2099,1139,3,2025-06-13,100,Standard recommendation,100,0.3,75.0,pending,2025-08-13
2100,1140,28,2025-06-03,100,"Recommended based on excellent credit score, high income",100,0.0,87.5,declined,2025-09-30
2101,1141,49,2025-07-02,100,"Recommended based on good credit score, stable income",100,0.3,100.0,accepted,2025-09-24
2102,1142,36,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.1,83.33,pending,2025-07-28
2103,1142,48,2025-05-17,100,"Recommended based on excellent credit score, high income",100,0.1,83.33,accepted,2025-08-26
2104,1142,46,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.1,83.33,declined,2025-08-31
2105,1142,12,2025-05-22,100,"Recommended based on excellent credit score, high income",100,0.1,83.33,pending,2025-09-23
2106,1143,20,2025-06-01,100,"Recommended based on excellent credit score, stable income",100,0.0,80.0,declined,2025-09-17
2107,1144,5,2025-06-16,88,Recommended based on high income,100,0.95,85.71,expired,2025-09-22
2108,1145,3,2025-07-12,100,Standard recommendation,100,0.3,42.86,accepted,2025-08-07
2109,1146,38,2025-06-18,100,"Recommended based on excellent credit score, high income",100,0.2384,90.91,expired,2025-08-04
2110,1147,6,2025-06-20,100,"Recommended based on excellent credit score, high income",100,0.207,100.0,accepted,2025-08-09
2111,1147,11,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.207,100.0,pending,2025-09-12
2112,1148,3,2025-05-22,100,Standard recommendation,100,0.5944,77.78,declined,2025-09-05
2113,1149,13,2025-06-11,85,Standard recommendation,100,0.46,66.67,pending,2025-07-26
2114,1150,5,2025-06-14,100,Standard recommendation,100,0.3,75.0,accepted,2025-07-24
2115,1151,11,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,accepted,2025-08-30
2116,1152,45,2025-06-26,86,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-09-03
2117,1153,3,2025-06-21,95,Standard recommendation,100,0.3,50.0,expired,2025-10-10
2118,1154,39,2025-05-24,75,Standard recommendation,100,0.8,83.33,pending,2025-10-13
2119,1154,12,2025-06-02,96,Standard recommendation,100,0.8,83.33,pending,2025-08-18
2120,1154,21,2025-06-29,90,Standard recommendation,100,0.8,83.33,pending,2025-08-29
2121,1155,43,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.2111,88.24,accepted,2025-09-08
2122,1155,19,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.2111,88.24,accepted,2025-09-02
2123,1156,3,2025-07-08,95,Standard recommendation,100,0.5,50.0,declined,2025-09-21
2124,1157,3,2025-06-01,90,Standard recommendation,100,0.3,66.67,declined,2025-08-13
2125,1158,9,2025-07-09,100,"Recommended based on good credit score, stable income",100,0.3,92.31,declined,2025-09-21
2126,1158,16,2025-07-12,90,"Recommended based on good credit score, stable income",100,0.3,92.31,pending,2025-08-26
2127,1159,43,2025-05-20,84,"Recommended based on stable income, low credit utilization",100,0.1235,62.5,pending,2025-07-18
2128,1159,7,2025-06-13,97,"Recommended based on stable income, low credit utilization",100,0.1235,62.5,accepted,2025-10-06
2129,1160,8,2025-05-19,96,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,declined,2025-10-03
2130,1160,21,2025-06-06,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,pending,2025-10-06
2131,1161,42,2025-05-19,98,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-10-02
2132,1162,3,2025-05-21,100,Recommended based on low credit utilization,100,0.0,75.0,declined,2025-08-05
2133,1162,13,2025-05-17,75,Recommended based on low credit utilization,100,0.0,75.0,pending,2025-07-21
2134,1163,3,2025-07-06,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-08-07
2135,1163,37,2025-07-11,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,expired,2025-10-08
2136,1163,8,2025-06-12,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-08-15
2137,1164,13,2025-07-10,86,Standard recommendation,100,0.5,33.33,declined,2025-08-17
2138,1165,37,2025-06-28,100,Recommended based on high income,100,0.469,75.0,declined,2025-09-01
2139,1165,12,2025-06-06,100,Recommended based on high income,100,0.469,75.0,declined,2025-08-17
2140,1165,3,2025-06-15,100,Recommended based on high income,100,0.469,75.0,pending,2025-07-28
2141,1166,3,2025-05-28,100,Recommended based on excellent payment history,100,0.3,100.0,pending,2025-08-11
2142,1167,3,2025-05-30,100,Standard recommendation,100,0.8,25.0,declined,2025-08-30
2143,1168,3,2025-06-27,96,Recommended based on low credit utilization,100,0.1,66.67,accepted,2025-10-05
2144,1169,13,2025-06-14,86,Recommended based on low credit utilization,100,0.0,66.67,pending,2025-08-18
2145,1169,3,2025-06-28,100,Recommended based on low credit utilization,100,0.0,66.67,pending,2025-08-31
2146,1170,12,2025-05-29,100,"Recommended based on good credit score, stable income",100,0.5,87.5,pending,2025-09-20
2147,1171,19,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.3,88.24,pending,2025-08-26
2148,1171,27,2025-07-03,100,"Recommended based on excellent credit score, high income",100,0.3,88.24,declined,2025-08-26
2149,1171,31,2025-05-27,100,"Recommended based on excellent credit score, high income",100,0.3,88.24,declined,2025-09-04
2150,1172,29,2025-05-23,100,"Recommended based on good credit score, high income",100,0.7155,92.86,declined,2025-07-17
2151,1172,19,2025-06-22,100,"Recommended based on good credit score, high income",100,0.7155,92.86,declined,2025-07-22
2152,1173,41,2025-06-21,78,"Recommended based on good credit score, stable income",100,0.0,80.0,declined,2025-07-17
2153,1173,37,2025-06-22,100,"Recommended based on good credit score, stable income",100,0.0,80.0,pending,2025-09-16
2154,1174,49,2025-06-21,100,"Recommended based on good credit score, high income",100,0.5,93.75,accepted,2025-10-13
2155,1174,27,2025-05-18,100,"Recommended based on good credit score, high income",100,0.5,93.75,pending,2025-07-20
2156,1174,29,2025-05-21,98,"Recommended based on good credit score, high income",100,0.5,93.75,declined,2025-09-20
2157,1175,7,2025-05-21,99,"Recommended based on good credit score, low credit utilization",100,0.0,100.0,accepted,2025-09-23
2158,1176,12,2025-06-20,97,Recommended based on low credit utilization,100,0.1,75.0,declined,2025-08-24
2159,1176,21,2025-07-03,89,Recommended based on low credit utilization,100,0.1,75.0,accepted,2025-09-01
2160,1176,8,2025-06-01,70,Recommended based on low credit utilization,100,0.1,75.0,declined,2025-10-10
2161,1177,3,2025-06-26,100,"Recommended based on low credit utilization, excellent payment history",100,0.1,100.0,pending,2025-07-29
2162,1178,22,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.3078,92.31,pending,2025-08-22
2163,1178,43,2025-06-02,100,"Recommended based on excellent credit score, high income",100,0.3078,92.31,expired,2025-09-09
2164,1179,19,2025-05-31,100,"Recommended based on excellent credit score, high income",100,0.1732,100.0,accepted,2025-09-03
2165,1180,22,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.1952,86.67,declined,2025-09-18
2166,1180,2,2025-06-20,100,"Recommended based on excellent credit score, high income",100,0.1952,86.67,pending,2025-08-20
2167,1181,7,2025-05-23,100,Recommended based on stable income,100,0.5,85.71,declined,2025-08-28
2168,1182,12,2025-06-09,100,Recommended based on high income,100,0.3526,77.78,declined,2025-09-11
2169,1182,15,2025-06-23,100,Recommended based on high income,100,0.3526,77.78,pending,2025-09-22
2170,1183,3,2025-07-10,100,Standard recommendation,100,0.5,66.67,pending,2025-09-13
2171,1183,21,2025-05-22,83,Standard recommendation,100,0.5,66.67,accepted,2025-08-15
2172,1184,17,2025-05-25,100,"Recommended based on excellent credit score, high income",100,0.1362,100.0,pending,2025-08-09
2173,1185,49,2025-06-03,85,"Recommended based on stable income, excellent payment history",100,0.8,100.0,expired,2025-07-21
2174,1185,18,2025-05-26,86,"Recommended based on stable income, excellent payment history",100,0.8,100.0,pending,2025-09-27
2175,1185,19,2025-06-23,73,"Recommended based on stable income, excellent payment history",100,0.8,100.0,accepted,2025-07-16
2176,1185,42,2025-06-14,100,"Recommended based on stable income, excellent payment history",100,0.8,100.0,accepted,2025-09-25
2177,1186,37,2025-06-14,100,"Recommended based on stable income, low credit utilization",100,0.0,66.67,pending,2025-08-22
2178,1187,13,2025-06-17,100,"Recommended based on good credit score, stable income",100,0.0471,87.5,pending,2025-10-02
2179,1188,37,2025-07-13,91,Recommended based on low credit utilization,100,0.0,60.0,declined,2025-08-22
2180,1188,5,2025-05-25,100,Recommended based on low credit utilization,100,0.0,60.0,declined,2025-09-16
2181,1189,27,2025-07-14,94,Recommended based on stable income,100,0.4233,73.68,accepted,2025-09-24
2182,1190,2,2025-06-15,96,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,expired,2025-08-12
2183,1190,3,2025-05-26,100,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,declined,2025-08-17
2184,1190,10,2025-05-19,96,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,pending,2025-10-01
2185,1191,3,2025-06-16,100,Recommended based on low credit utilization,100,0.0,75.0,declined,2025-07-27
2186,1191,12,2025-07-13,100,Recommended based on low credit utilization,100,0.0,75.0,pending,2025-09-25
2187,1192,3,2025-07-08,100,Recommended based on low credit utilization,100,0.0,66.67,declined,2025-07-27
2188,1193,3,2025-06-19,100,"Recommended based on good credit score, stable income",100,0.1814,88.89,accepted,2025-08-28
2189,1194,5,2025-06-30,100,"Recommended based on excellent credit score, high income",100,0.383,96.3,pending,2025-07-29
2190,1194,3,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.383,96.3,declined,2025-08-24
2191,1194,49,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.383,96.3,expired,2025-07-26
2192,1194,42,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.383,96.3,expired,2025-08-09
2193,1195,37,2025-06-17,100,"Recommended based on good credit score, stable income",100,0.1,80.0,accepted,2025-10-06
2194,1195,49,2025-06-04,79,"Recommended based on good credit score, stable income",100,0.1,80.0,declined,2025-08-05
2195,1195,2,2025-06-03,90,"Recommended based on good credit score, stable income",100,0.1,80.0,expired,2025-09-05
2196,1196,5,2025-07-12,100,"Recommended based on good credit score, high income",100,0.0,80.0,expired,2025-08-30
