recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
2282,1237,13,2025-08-01,100,"Recommended based on excellent credit score, high income",100,0.3147,100.0,expired,2025-08-02
2283,1237,3,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.3147,100.0,declined,2025-08-15
2284,1237,46,2025-06-19,100,"Recommended based on excellent credit score, high income",100,0.3147,100.0,declined,2025-10-25
2285,1238,12,2025-06-26,97,Standard recommendation,100,0.3,83.33,expired,2025-09-11
2286,1239,43,2025-06-25,87,"Recommended based on good credit score, stable income",100,0.0,80.0,declined,2025-10-15
2287,1240,20,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,pending,2025-10-01
2288,1241,5,2025-06-06,100,Recommended based on stable income,100,0.3816,70.0,declined,2025-10-16
2289,1241,34,2025-06-27,100,Recommended based on stable income,100,0.3816,70.0,pending,2025-08-20
2290,1241,50,2025-07-16,100,Recommended based on stable income,100,0.3816,70.0,pending,2025-09-01
2291,1242,24,2025-06-12,76,Recommended based on excellent payment history,100,0.4162,92.31,accepted,2025-10-22
2292,1242,20,2025-07-03,85,Recommended based on excellent payment history,100,0.4162,92.31,declined,2025-09-03
2293,1243,5,2025-07-06,100,"Recommended based on stable income, low credit utilization",100,0.1,71.43,pending,2025-08-08
2294,1244,8,2025-06-29,97,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,accepted,2025-10-12
2295,1245,3,2025-07-11,100,Standard recommendation,100,0.3,25.0,expired,2025-08-11
2296,1246,30,2025-06-28,100,"Recommended based on good credit score, high income",100,0.3,83.33,pending,2025-09-13
2297,1247,48,2025-06-20,97,"Recommended based on stable income, low credit utilization",100,0.1,75.0,pending,2025-09-13
2298,1248,41,2025-06-07,99,"Recommended based on excellent credit score, high income",100,0.0828,100.0,pending,2025-08-13
2299,1248,34,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.0828,100.0,declined,2025-10-02
2300,1249,40,2025-06-28,85,"Recommended based on stable income, excellent payment history",100,0.8,100.0,pending,2025-10-18
2301,1250,22,2025-07-16,75,Recommended based on high income,100,0.6009,81.82,declined,2025-10-30
2302,1251,48,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.1548,87.5,expired,2025-08-19
2303,1252,13,2025-07-03,100,"Recommended based on stable income, excellent payment history",100,0.4049,90.91,pending,2025-10-27
2304,1252,50,2025-07-30,100,"Recommended based on stable income, excellent payment history",100,0.4049,90.91,accepted,2025-10-19
2305,1252,12,2025-06-08,100,"Recommended based on stable income, excellent payment history",100,0.4049,90.91,pending,2025-10-03
2306,1252,27,2025-07-03,88,"Recommended based on stable income, excellent payment history",100,0.4049,90.91,declined,2025-09-04
2307,1253,28,2025-06-09,100,Recommended based on stable income,100,0.3203,75.0,expired,2025-10-14
2308,1254,32,2025-07-26,87,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-10-22
2309,1255,12,2025-07-16,100,Recommended based on stable income,100,0.5,25.0,accepted,2025-09-27
2310,1255,34,2025-06-12,98,Recommended based on stable income,100,0.5,25.0,pending,2025-08-06
2311,1255,20,2025-07-07,85,Recommended based on stable income,100,0.5,25.0,declined,2025-10-23
2312,1256,5,2025-06-03,100,"Recommended based on good credit score, high income",100,0.5578,100.0,expired,2025-09-24
2313,1256,3,2025-06-08,100,"Recommended based on good credit score, high income",100,0.5578,100.0,accepted,2025-08-31
2314,1257,5,2025-07-14,100,Recommended based on low credit utilization,100,0.1,87.5,pending,2025-10-06
2315,1257,13,2025-07-30,100,Recommended based on low credit utilization,100,0.1,87.5,pending,2025-10-28
2316,1258,3,2025-06-29,100,Standard recommendation,100,0.3,66.67,declined,2025-09-28
2317,1259,3,2025-07-15,100,Standard recommendation,100,0.3957,64.29,declined,2025-08-30
2318,1260,20,2025-06-23,100,"Recommended based on excellent credit score, high income",100,0.1551,94.74,declined,2025-08-12
2319,1260,6,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.1551,94.74,pending,2025-10-23
2320,1261,13,2025-07-02,100,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-08-16
2321,1261,12,2025-06-09,100,"Recommended based on good credit score, stable income",100,0.1,100.0,expired,2025-08-12
2322,1261,27,2025-06-26,100,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-10-25
2323,1262,10,2025-07-09,88,Recommended based on stable income,100,0.3,80.0,accepted,2025-09-12
2324,1262,23,2025-07-04,99,Recommended based on stable income,100,0.3,80.0,pending,2025-08-15
2325,1262,40,2025-06-29,89,Recommended based on stable income,100,0.3,80.0,declined,2025-08-22
2326,1263,19,2025-06-17,100,"Recommended based on excellent credit score, stable income",100,0.0,100.0,accepted,2025-10-24
2327,1264,13,2025-06-09,100,"Recommended based on stable income, excellent payment history",100,0.8,100.0,declined,2025-09-19
2328,1265,16,2025-06-29,91,"Recommended based on good credit score, low credit utilization",100,0.0,100.0,accepted,2025-08-24
2329,1266,8,2025-07-24,100,"Recommended based on excellent credit score, high income",100,0.2262,91.3,pending,2025-09-07
2330,1266,21,2025-08-01,100,"Recommended based on excellent credit score, high income",100,0.2262,91.3,accepted,2025-08-11
2331,1267,50,2025-07-11,100,"Recommended based on good credit score, stable income",100,0.2687,81.25,pending,2025-10-27
2332,1267,30,2025-06-10,100,"Recommended based on good credit score, stable income",100,0.2687,81.25,pending,2025-10-26
2333,1267,7,2025-07-28,100,"Recommended based on good credit score, stable income",100,0.2687,81.25,pending,2025-08-06
2334,1268,47,2025-07-28,100,"Recommended based on good credit score, high income",100,0.5,85.71,pending,2025-10-11
2335,1269,21,2025-07-21,85,"Recommended based on good credit score, stable income",100,0.0693,81.82,accepted,2025-10-24
2336,1270,49,2025-06-22,99,"Recommended based on good credit score, stable income",100,0.3,87.5,accepted,2025-09-11
2337,1270,3,2025-07-02,100,"Recommended based on good credit score, stable income",100,0.3,87.5,expired,2025-08-07
2338,1270,30,2025-06-23,95,"Recommended based on good credit score, stable income",100,0.3,87.5,pending,2025-10-23
2339,1271,18,2025-07-04,86,"Recommended based on good credit score, excellent payment history",100,0.3982,100.0,pending,2025-10-26
2340,1271,24,2025-06-21,81,"Recommended based on good credit score, excellent payment history",100,0.3982,100.0,pending,2025-10-23
2341,1271,49,2025-07-23,85,"Recommended based on good credit score, excellent payment history",100,0.3982,100.0,pending,2025-09-29
2342,1272,24,2025-07-21,100,"Recommended based on excellent credit score, high income",100,0.2296,100.0,declined,2025-09-12
2343,1273,10,2025-07-11,100,"Recommended based on good credit score, high income",100,0.4127,85.71,declined,2025-08-21
2344,1274,5,2025-07-02,100,Recommended based on stable income,100,0.3,77.78,declined,2025-08-03
2345,1274,12,2025-07-09,100,Recommended based on stable income,100,0.3,77.78,pending,2025-09-11
2346,1274,3,2025-07-10,100,Recommended based on stable income,100,0.3,77.78,pending,2025-10-12
2347,1275,28,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.3447,89.47,expired,2025-09-04
2348,1276,14,2025-06-25,87,"Recommended based on good credit score, stable income",100,0.3,83.33,accepted,2025-09-12
2349,1277,48,2025-07-30,99,"Recommended based on good credit score, stable income",100,0.0465,81.82,pending,2025-10-22
2350,1277,11,2025-07-11,97,"Recommended based on good credit score, stable income",100,0.0465,81.82,pending,2025-08-09
2351,1278,16,2025-06-03,98,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-10-30
2352,1279,13,2025-06-09,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,declined,2025-10-20
2353,1279,46,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,accepted,2025-10-05
2354,1280,48,2025-07-01,100,"Recommended based on good credit score, high income",100,0.5981,100.0,declined,2025-08-02
2355,1281,12,2025-07-22,100,Standard recommendation,100,0.5,80.0,accepted,2025-09-02
2356,1281,50,2025-06-16,97,Standard recommendation,100,0.5,80.0,declined,2025-10-01
2357,1282,27,2025-06-20,100,"Recommended based on good credit score, high income",100,0.3,80.0,expired,2025-10-12
2358,1282,40,2025-06-30,100,"Recommended based on good credit score, high income",100,0.3,80.0,accepted,2025-08-27
2359,1282,41,2025-07-26,97,"Recommended based on good credit score, high income",100,0.3,80.0,declined,2025-10-02
2360,1282,36,2025-07-11,91,"Recommended based on good credit score, high income",100,0.3,80.0,pending,2025-10-24
2361,1283,30,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.4176,85.71,accepted,2025-10-10
2362,1283,49,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.4176,85.71,pending,2025-10-10
2363,1283,35,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.4176,85.71,accepted,2025-08-13
2364,1284,3,2025-06-14,100,Standard recommendation,100,0.3,80.0,declined,2025-09-05
2365,1285,36,2025-07-18,95,"Recommended based on good credit score, high income",100,0.5121,92.31,accepted,2025-10-03
2366,1286,8,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-09-09
2367,1287,31,2025-07-09,100,"Recommended based on good credit score, high income",100,0.3,78.57,declined,2025-09-05
2368,1287,18,2025-07-02,100,"Recommended based on good credit score, high income",100,0.3,78.57,pending,2025-09-15
2369,1288,47,2025-06-22,90,Standard recommendation,100,0.3,0.0,declined,2025-10-09
2370,1288,3,2025-07-10,100,Standard recommendation,100,0.3,0.0,declined,2025-10-08
2371,1289,13,2025-06-23,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-10-25
2372,1290,47,2025-07-15,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-10-27
2373,1290,8,2025-06-21,97,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-08-26
2374,1291,27,2025-07-18,100,Recommended based on stable income,100,0.3101,75.0,pending,2025-10-15
2375,1291,23,2025-07-14,100,Recommended based on stable income,100,0.3101,75.0,declined,2025-09-20
2376,1292,22,2025-07-31,100,"Recommended based on excellent credit score, high income",100,0.3,92.31,accepted,2025-08-20
2377,1292,13,2025-06-03,100,"Recommended based on excellent credit score, high income",100,0.3,92.31,pending,2025-08-15
2378,1292,18,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.3,92.31,accepted,2025-08-10
2379,1293,28,2025-07-15,100,"Recommended based on stable income, low credit utilization",100,0.1473,60.0,accepted,2025-10-23
2380,1293,47,2025-07-15,100,"Recommended based on stable income, low credit utilization",100,0.1473,60.0,expired,2025-08-22
2381,1294,10,2025-06-04,86,Standard recommendation,100,0.3,80.0,accepted,2025-09-18
2382,1294,13,2025-07-05,100,Standard recommendation,100,0.3,80.0,pending,2025-08-20
2383,1295,3,2025-06-10,100,"Recommended based on excellent credit score, high income",100,0.0775,100.0,declined,2025-10-15
2384,1296,13,2025-06-14,100,Recommended based on stable income,100,0.5,66.67,accepted,2025-09-24
2385,1296,34,2025-07-12,100,Recommended based on stable income,100,0.5,66.67,accepted,2025-08-15
2386,1297,12,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.3,92.31,declined,2025-10-19
2387,1297,46,2025-07-26,100,"Recommended based on excellent credit score, high income",100,0.3,92.31,declined,2025-10-30
2388,1298,31,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,expired,2025-08-24
2389,1298,36,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-10-24
2390,1298,22,2025-06-05,96,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-09-25
2391,1299,27,2025-07-04,86,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,declined,2025-08-13
2392,1299,43,2025-06-28,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,declined,2025-09-11
2393,1300,31,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.1513,100.0,pending,2025-10-06
2394,1301,10,2025-07-19,94,"Recommended based on good credit score, low credit utilization",100,0.1957,100.0,declined,2025-10-16
2395,1301,13,2025-06-23,100,"Recommended based on good credit score, low credit utilization",100,0.1957,100.0,pending,2025-09-10
2396,1302,13,2025-07-28,100,"Recommended based on excellent credit score, high income",100,0.2829,95.0,accepted,2025-09-17
2397,1302,25,2025-06-20,100,"Recommended based on excellent credit score, high income",100,0.2829,95.0,declined,2025-09-20
2398,1303,3,2025-07-06,100,Standard recommendation,100,0.3,73.33,declined,2025-09-15
2399,1303,13,2025-07-10,92,Standard recommendation,100,0.3,73.33,declined,2025-08-08
2400,1303,47,2025-07-07,100,Standard recommendation,100,0.3,73.33,pending,2025-10-22
2401,1303,34,2025-06-07,85,Standard recommendation,100,0.3,73.33,expired,2025-09-17
2402,1304,24,2025-07-19,85,"Recommended based on good credit score, high income",100,0.3,100.0,pending,2025-09-26
2403,1304,14,2025-06-29,100,"Recommended based on good credit score, high income",100,0.3,100.0,declined,2025-10-27
2404,1304,5,2025-06-10,100,"Recommended based on good credit score, high income",100,0.3,100.0,accepted,2025-10-24
2405,1305,3,2025-07-08,100,Standard recommendation,100,0.3,62.5,pending,2025-08-22
2406,1306,48,2025-07-26,100,"Recommended based on good credit score, high income",100,0.3,92.31,declined,2025-10-20
2407,1307,10,2025-06-20,95,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-08-15
2408,1307,48,2025-06-28,89,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-09-22
2409,1307,5,2025-06-20,100,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-08-12
2410,1308,50,2025-07-30,95,Standard recommendation,100,0.5652,68.75,pending,2025-08-13
2411,1309,26,2025-07-30,100,"Recommended based on good credit score, high income",100,0.3,100.0,pending,2025-10-24
2412,1310,3,2025-07-20,96,Standard recommendation,100,0.8,28.57,accepted,2025-08-16
2413,1311,3,2025-07-01,100,Recommended based on low credit utilization,100,0.1,42.86,declined,2025-10-03
2414,1312,3,2025-07-31,100,Standard recommendation,100,0.5,87.5,declined,2025-09-25
2415,1312,47,2025-07-04,100,Standard recommendation,100,0.5,87.5,pending,2025-10-15
2416,1312,5,2025-06-12,100,Standard recommendation,100,0.5,87.5,accepted,2025-09-16
